"主管機關","地區","熱點名稱","地址","緯度","經度"
"行政院農業委員會","宜蘭縣","行政院農業委員會林務局羅東林區管理處1樓民眾服務中心","265宜蘭縣羅東鎮中正北路118號1樓","24.6838230","121.7714850"
"行政院農業委員會","宜蘭縣","行政院農業委員會林務局羅東林區管理處3樓會議室","265宜蘭縣羅東鎮中正北路118號3樓","24.6838230","121.7714850"
"勞動部","宜蘭縣","勞動部勞動力發展署北基宜花金馬分署就業服務中心(羅東就業服務站)","265宜蘭縣羅東鎮中正北路50號","24.6804890","121.7716350"
"勞動部","宜蘭縣","勞動部勞動力發展署北基宜花金馬分署羅東區就業服務站洽公櫃台","265宜蘭縣羅東鎮中正北路50號","24.6797280","121.7719200"
"經濟部","宜蘭縣","台電公司羅東服務所大廳","265宜蘭縣羅東鎮中正北路93號","24.6822150","121.7711730"
"財政部","宜蘭縣","第一商業銀行羅東分行","265宜蘭縣羅東鎮中正路165號","24.6767750","121.7714600"
"宜蘭縣政府","宜蘭縣","羅東鎮公所-1F右","265宜蘭縣羅東鎮中興路3號","24.6772820","121.7671390"
"宜蘭縣政府","宜蘭縣","羅東鎮公所-1F左","265宜蘭縣羅東鎮中興路3號","24.6772820","121.7671390"
"宜蘭縣政府","宜蘭縣","羅東地政事務所","265宜蘭縣羅東鎮中興路5號","24.6773210","121.7672680"
"宜蘭縣政府","宜蘭縣","宜蘭縣立羅東國中行政大樓二樓牆面朝中華路","265宜蘭縣羅東鎮中華路99號","24.6806310","121.7677080"
"宜蘭縣政府","宜蘭縣","羅東轉運站葛瑪蘭站區","265宜蘭縣羅東鎮傳藝路三段229號","24.6781490","121.7757120"
"宜蘭縣政府","宜蘭縣","羅東轉運站首都站區","265宜蘭縣羅東鎮傳藝路三段229號","24.6781490","121.7757120"
"財政部","宜蘭縣","臺灣土地銀行羅東分行","265宜蘭縣羅東鎮公正路158號","24.6789318","121.7690299"
"宜蘭縣政府","宜蘭縣","羅東鎮戶政事務所","265宜蘭縣羅東鎮公正路159之1號","24.6787640","121.7687810"
"宜蘭縣政府","宜蘭縣","宜蘭縣羅東鎮公正國小育英堂一樓牆面朝公正路","265宜蘭縣羅東鎮公正路199號","24.6791730","121.7673330"
"宜蘭縣政府","宜蘭縣","宜蘭縣立體育場羅東體育場辦公室","265宜蘭縣羅東鎮公正路666號","24.6815320","121.7528130"
"宜蘭縣政府","宜蘭縣","宜蘭縣羅東運動公園老街碼頭前","265宜蘭縣羅東鎮公正路666號","24.6818220","121.7529590"
"宜蘭縣政府","宜蘭縣","宜蘭縣羅東運動公園老街碼頭後","265宜蘭縣羅東鎮公正路666號","24.6818220","121.7529590"
"宜蘭縣政府","宜蘭縣","羅東運動公園老街碼頭","265宜蘭縣羅東鎮公正路666號","24.6818220","121.7529590"
"財政部","宜蘭縣","華南商業銀行羅東分行","265宜蘭縣羅東鎮公正路85號","24.6780060","121.7717390"
"宜蘭縣政府","宜蘭縣","宜蘭縣羅東鎮北成國小警衛室二樓牆面朝敬業路","265宜蘭縣羅東鎮北成路一段125號","24.6755460","121.7586740"
"宜蘭縣政府","宜蘭縣","宜蘭縣政府警察局開羅派出所","265宜蘭縣羅東鎮南昌東街3號","24.6717580","121.7773450"
"交通部","宜蘭縣","羅東南門郵局","265宜蘭縣羅東鎮南昌里中正南路102號","24.6700640","121.7715880"
"交通部","宜蘭縣","羅東大同路郵局","265宜蘭縣羅東鎮大同路44-6號","24.6796221","121.7736200"
"交通部","宜蘭縣","臺鐵局羅東站二樓旅客服務中心","265宜蘭縣羅東鎮大新里公正路2號","24.6779100","121.7743470"
"交通部","宜蘭縣","臺鐵局羅東站第1月台6車位置","265宜蘭縣羅東鎮大新里公正路2號","24.6779280","121.7746290"
"宜蘭縣政府","宜蘭縣","第二消防分隊","265宜蘭縣羅東鎮天津路13號","24.6780980","121.7692740"
"宜蘭縣政府","宜蘭縣","羅東消防分隊","265宜蘭縣羅東鎮天津路13號","24.6780980","121.7692740"
"交通部","宜蘭縣","羅東竹林郵局","265宜蘭縣羅東鎮復興路二段193號","24.6893880","121.7649950"
"宜蘭縣政府","宜蘭縣","羅東鎮衛生所","265宜蘭縣羅東鎮民生路79號","24.6775450","121.7669950"
"宜蘭縣政府","宜蘭縣","羅東鎮圖書館-2F","265宜蘭縣羅東鎮純精路一段88號","24.6702230","121.7651840"
"宜蘭縣政府","宜蘭縣","羅東鎮圖書館-3F","265宜蘭縣羅東鎮純精路一段88號","24.6702230","121.7651840"
"宜蘭縣政府","宜蘭縣","文化工場-1F販賣機旁牆上","265宜蘭縣羅東鎮純精路一段96號","24.6713000","121.7642200"
"宜蘭縣政府","宜蘭縣","文化工場-1F辦公室門口旁","265宜蘭縣羅東鎮純精路一段96號","24.6713000","121.7642200"
"宜蘭縣政府","宜蘭縣","文化工場-3F電梯外左邊上方","265宜蘭縣羅東鎮純精路一段96號","24.6713000","121.7642200"
"內政部","宜蘭縣","內政部移民署宜蘭縣服務站(新)","265宜蘭縣羅東鎮純精路三段160巷16號4樓","24.6825040","121.7660030"
"財政部","宜蘭縣","兆豐國際商銀羅東分行","265宜蘭縣羅東鎮純精路二段195號","24.6793020","121.7637630"
"宜蘭縣政府","宜蘭縣","宜蘭縣羅東鎮成功國小成功樓一樓穿堂","265宜蘭縣羅東鎮興東南路100號","24.6704090","121.7693070"
"宜蘭縣政府","宜蘭縣","宜蘭縣政府警察局成功派出所","265宜蘭縣羅東鎮興東南路46號","24.6696030","121.7706930"
"宜蘭縣政府","宜蘭縣","羅東夜市A","265宜蘭縣羅東鎮興東路","24.6758930","121.7678100"
"宜蘭縣政府","宜蘭縣","羅東夜市B","265宜蘭縣羅東鎮興東路","24.6758930","121.7678100"
"宜蘭縣政府","宜蘭縣","羅東夜市C","265宜蘭縣羅東鎮興東路","24.6758930","121.7678100"
"宜蘭縣政府","宜蘭縣","羅東夜市D","265宜蘭縣羅東鎮興東路","24.6758930","121.7678100"
"宜蘭縣政府","宜蘭縣","羅東夜市E","265宜蘭縣羅東鎮興東路","24.6758930","121.7678100"
"宜蘭縣政府","宜蘭縣","羅東夜市F","265宜蘭縣羅東鎮興東路","24.6758930","121.7678100"
"宜蘭縣政府","宜蘭縣","羅東夜市G","265宜蘭縣羅東鎮興東路","24.6758930","121.7678100"
"財政部","宜蘭縣","財政部北區國稅局羅東稽徵所第1辦公室","265宜蘭縣羅東鎮興東路16號1樓","24.6782102","121.7686113"
"宜蘭縣政府","宜蘭縣","地方稅務局羅東分局-1F","265宜蘭縣羅東鎮興東路32號","24.6785050","121.7686730"
"宜蘭縣政府","宜蘭縣","地方稅務局羅東分局-1樓服務櫃台","265宜蘭縣羅東鎮興東路32號","24.6785050","121.7686730"
"宜蘭縣政府","宜蘭縣","地方稅務局羅東分局-2樓土增稅","265宜蘭縣羅東鎮興東路32號","24.6785050","121.7686730"
"宜蘭縣政府","宜蘭縣","宜蘭縣地方稅務局羅東分局","265宜蘭縣羅東鎮興東路32號","24.6785080","121.7686820"
"宜蘭縣政府","宜蘭縣","宜蘭縣警察局羅東分局","265宜蘭縣羅東鎮興東路32號","24.6785300","121.7686740"
"財政部","宜蘭縣","財政部北區國稅局羅東稽徵所第2辦公室","265宜蘭縣羅東鎮興東路32號2樓","24.6784960","121.7687290"
"交通部","宜蘭縣","羅東郵局","265宜蘭縣羅東鎮賢文里興東路69號","24.6775270","121.7681960"
"宜蘭縣政府","宜蘭縣","宜蘭縣政府警察局大隱派出所","266宜蘭縣三星鄉三星路二段350號","24.6673040","121.7008120"
"宜蘭縣政府","宜蘭縣","宜蘭縣警察局三星分局","266宜蘭縣三星鄉三星路五段6號","24.6664890","121.6522440"
"宜蘭縣政府","宜蘭縣","宜蘭縣警察局三星分局3樓","266宜蘭縣三星鄉三星路五段6號","24.6664890","121.6522440"
"宜蘭縣政府","宜蘭縣","三星鄉衛生所","266宜蘭縣三星鄉三星路五段70號","24.6661240","121.6515520"
"行政院農業委員會","宜蘭縣","行政院農業委員會花蓮區農業改良場(蘭陽分場)","266宜蘭縣三星鄉上將路三段81巷6號","24.6862100","121.7161320"
"宜蘭縣政府","宜蘭縣","宜蘭縣政府警察局大洲派出所","266宜蘭縣三星鄉上將路二段468號","24.6929870","121.7289080"
"宜蘭縣政府","宜蘭縣","三星鄉戶政事務所","266宜蘭縣三星鄉中山路7之6號","24.6691700","121.6516110"
"宜蘭縣政府","宜蘭縣","宜蘭縣三星鄉大隱國小教學大樓二樓牆面朝大隱中路","266宜蘭縣三星鄉大隱中路347號","24.6713540","121.7134090"
"宜蘭縣政府","宜蘭縣","宜蘭縣政府警察局福山派出所","266宜蘭縣三星鄉天福村三星路七段310號","24.6617810","121.6217560"
"交通部","宜蘭縣","三星郵局","266宜蘭縣三星鄉太平路134號","24.6666420","121.6530260"
"宜蘭縣政府","宜蘭縣","三星鄉公所-1F右","266宜蘭縣三星鄉成功路67號","24.6654800","121.6540360"
"宜蘭縣政府","宜蘭縣","三星鄉公所-1F左","266宜蘭縣三星鄉成功路67號","24.6654800","121.6540360"
"宜蘭縣政府","宜蘭縣","宜蘭縣立三星國中體育館牆面朝月眉街","266宜蘭縣三星鄉月眉街54號","24.6682730","121.6539930"
"宜蘭縣政府","宜蘭縣","宜蘭縣三星鄉憲明國小天送埤文物室半戶外教學教室","266宜蘭縣三星鄉福山街119號","24.6614680","121.6182660"
"宜蘭縣政府","宜蘭縣","三星消防分隊","266宜蘭縣三星鄉義德村中山路7-7號","24.6668790","121.6522600"
"宜蘭縣政府","宜蘭縣","三星鄉圖書館-1F櫃台","266宜蘭縣三星鄉義興路12之2號","24.6673700","121.6498000"
"宜蘭縣政府","宜蘭縣","三星鄉圖書館-1F閱讀室","266宜蘭縣三星鄉義興路12之2號","24.6673700","121.6498000"
"宜蘭縣政府","宜蘭縣","三星鄉圖書館-2F會議室","266宜蘭縣三星鄉義興路12之2號","24.6673700","121.6498000"
"原住民族委員會","宜蘭縣","宜蘭縣大同鄉南山部落","267宜蘭縣大同鄉南山村4鄰埤南巷9-1號","24.4371400","121.3792000"
"宜蘭縣政府","宜蘭縣","大同衛生所-南山村衛生室","267宜蘭縣大同鄉南山村卑南巷4號","24.4377500","121.3796900"
"宜蘭縣政府","宜蘭縣","宜蘭縣政府警察局四季派出所","267宜蘭縣大同鄉四季村和勳巷12號","24.4872940","121.4270060"
"宜蘭縣政府","宜蘭縣","大同衛生所-四季村衛生室","267宜蘭縣大同鄉四季村和勳巷1號","24.4873000","121.4268700"
"原住民族委員會","宜蘭縣","宜蘭縣大同鄉四季部落","267宜蘭縣大同鄉四季村和勳巷2號","24.4871800","121.4254000"
"行政院農業委員會","宜蘭縣","太平山森林遊樂區中間遊客服務中心","267宜蘭縣大同鄉太平村中間1號","24.5420380","121.5139520"
"行政院農業委員會","宜蘭縣","太平山森林遊樂區遊客服務中心","267宜蘭縣大同鄉太平村太平巷58-1號","24.5032410","121.5276100"
"行政院農業委員會","宜蘭縣","太平山森林遊樂區雲海咖啡館服務台","267宜蘭縣大同鄉太平村太平巷58-1號","24.4927690","121.5360060"
"宜蘭縣政府","宜蘭縣","宜蘭縣政府警察局太平山派出所","267宜蘭縣大同鄉太平村太平巷94之2號","24.4923140","121.5367680"
"行政院農業委員會","宜蘭縣","林務局羅東林區管理處太平山森林遊樂區鳩之澤溫泉","267宜蘭縣大同鄉太平村燒水巷25號","24.7460390","121.7279070"
"宜蘭縣政府","宜蘭縣","宜蘭縣大同鄉寒溪國小行政大樓三樓牆面朝大門","267宜蘭縣大同鄉寒溪巷16號","24.6101320","121.6872310"
"原住民族委員會","宜蘭縣","宜蘭縣大同鄉寒溪巷部落","267宜蘭縣大同鄉寒溪巷6號之1","24.6095800","121.6870000"
"宜蘭縣政府","宜蘭縣","宜蘭縣政府警察局寒溪派出所","267宜蘭縣大同鄉寒溪村寒溪巷65之2號","24.6106460","121.6887930"
"宜蘭縣政府","宜蘭縣","大同衛生所-寒溪村衛生室","267宜蘭縣大同鄉寒溪村寒溪巷6號","24.6093880","121.6865310"
"原住民族委員會","宜蘭縣","宜蘭縣大同鄉華興部落","267宜蘭縣大同鄉寒溪村華興巷35號","24.6187100","121.6846000"
"宜蘭縣政府","宜蘭縣","宜蘭縣政府警察局大同分駐所","267宜蘭縣大同鄉崙埤村朝陽39號","24.6776820","121.6089410"
"宜蘭縣政府","宜蘭縣","大同鄉圖書館-二樓會議室(公所)","267宜蘭縣大同鄉崙埤村朝陽巷41號","24.6785700","121.6085200"
"宜蘭縣政府","宜蘭縣","大同鄉圖書館-圖書館(書庫)","267宜蘭縣大同鄉崙埤村朝陽巷41號","24.6785700","121.6085200"
"宜蘭縣政府","宜蘭縣","大同消防分隊","267宜蘭縣大同鄉崙埤村朝陽巷42號","24.6787600","121.6084400"
"交通部","宜蘭縣","大同郵局","267宜蘭縣大同鄉崙埤村泰雅路一段58號","24.6757790","121.6096280"
"宜蘭縣政府","宜蘭縣","宜蘭縣政府警察局牛鬥派出所","267宜蘭縣大同鄉復興村泰雅1路牛鬥巷52號","24.6407770","121.5695900"
"宜蘭縣政府","宜蘭縣","宜蘭縣大同鄉大同國小行政大樓二至三樓牆面朝道路","267宜蘭縣大同鄉朝陽10-9號","24.6850810","121.6097260"
"宜蘭縣政府","宜蘭縣","大同鄉公所-1F","267宜蘭縣大同鄉朝陽38號","24.6774090","121.6090820"
"宜蘭縣政府","宜蘭縣","大同鄉公所-圖書館","267宜蘭縣大同鄉朝陽38號","24.6774090","121.6090820"
"宜蘭縣政府","宜蘭縣","大同鄉衛生所","267宜蘭縣大同鄉朝陽巷40號","24.6780130","121.6095650"
"宜蘭縣政府","宜蘭縣","大同鄉戶政事務所","267宜蘭縣大同鄉朝陽路50號","24.6778080","121.6080950"
"原住民族委員會","宜蘭縣","宜蘭縣大同鄉松羅部落","267宜蘭縣大同鄉松羅村南巷81-10號","24.6562500","121.5789700"
"宜蘭縣政府","宜蘭縣","大同衛生所-松羅衛生室","267宜蘭縣大同鄉松羅村松羅中巷21號","24.6563880","121.5789260"
"宜蘭縣政府","宜蘭縣","大同衛生所-樂水村衛生室","267宜蘭縣大同鄉樂水村碼崙路31號","24.5996070","121.5293800"
"行政院農業委員會","宜蘭縣","行政院農業委員會林務局羅東林區管理處太平山工作站","267宜蘭縣大同鄉橫貫公路獨立山黑帽巷15號","24.5748780","121.4789600"
"宜蘭縣政府","宜蘭縣","大同衛生所-復興衛生室","267宜蘭縣大同鄉泰雅一路35巷1號","24.6314000","121.6080100"
"原住民族委員會","宜蘭縣","宜蘭縣大同鄉碼崙部落","267宜蘭縣大同鄉碼崙46號","24.5990500","121.5300000"
"宜蘭縣政府","宜蘭縣","宜蘭縣政府警察局英士派出所","267宜蘭縣大同鄉英士村梵梵72號","24.6134110","121.5262460"
"宜蘭縣政府","宜蘭縣","大同衛生所-英士村衛生室","267宜蘭縣大同鄉英士村梵梵巷72之1號","24.6134700","121.5261560"
"原住民族委員會","宜蘭縣","宜蘭縣大同鄉梵梵部落","267宜蘭縣大同鄉英士村梵梵巷90號-5","24.6128700","121.5252500"
"宜蘭縣政府","宜蘭縣","大同衛生所-茂安村衛生室","267宜蘭縣大同鄉茂安村泰雅路五段68號","24.5320570","121.4516250"
"交通部","宜蘭縣","臺鐵局二結站候車室","268宜蘭縣五結鄉三興村復興中路37號","24.7053010","121.7741800"
"宜蘭縣政府","宜蘭縣","宜蘭縣立興中國中行政大樓左側靠近二樓輔導處窗台","268宜蘭縣五結鄉中正東路50號","24.7039520","121.7722890"
"金融監督管理委員會","宜蘭縣","上海商銀宜蘭分行","268宜蘭縣五結鄉中正路一段160號","24.6905830","121.7703980"
"經濟部","宜蘭縣","中油公司宜蘭縣五結鄉羅東站","268宜蘭縣五結鄉中正路二段94號","24.6975591","121.7692641"
"經濟部","宜蘭縣","中油公司宜蘭直銷中心","268宜蘭縣五結鄉中正路二段96號","24.6979970","121.7691940"
"交通部","宜蘭縣","公路總局臺北區監理所宜蘭監理站","268宜蘭縣五結鄉中正路二段9號","24.6939880","121.7691350"
"文化部","宜蘭縣","國立傳統藝術中心展示館","268宜蘭縣五結鄉五濱路二段201號","24.6874030","121.8233550"
"文化部","宜蘭縣","國立傳統藝術中心戲劇館","268宜蘭縣五結鄉五濱路二段201號","24.6854710","121.8234870"
"文化部","宜蘭縣","國立傳統藝術中心資料館2樓服務台","268宜蘭縣五結鄉五濱路二段201號","24.6874030","121.8233550"
"宜蘭縣政府","宜蘭縣","五結鄉圖書館-公所3F會議室門邊上方","268宜蘭縣五結鄉五結中路一段500號","24.6843540","121.7981590"
"宜蘭縣政府","宜蘭縣","五結鄉圖書館-圖書館1F櫃台","268宜蘭縣五結鄉五結中路一段500號","24.6843540","121.7981590"
"交通部","宜蘭縣","五結郵局","268宜蘭縣五結鄉五結村自強路165、167號","24.6837490","121.7951050"
"宜蘭縣政府","宜蘭縣","五結鄉衛生所","268宜蘭縣五結鄉五結路二段337號","24.6848760","121.7989080"
"宜蘭縣政府","宜蘭縣","五結戶政事務所","268宜蘭縣五結鄉五結路二段339號","24.6849320","121.7987250"
"宜蘭縣政府","宜蘭縣","五結鄉公所-1F櫃檯","268宜蘭縣五結鄉五結路二段343號","24.6848520","121.7983840"
"宜蘭縣政府","宜蘭縣","五結鄉公所-圖書館","268宜蘭縣五結鄉五結路二段343號","24.6848520","121.7983840"
"宜蘭縣政府","宜蘭縣","宜蘭縣五結鄉利澤國小松竹樓活動中心二樓牆面","268宜蘭縣五結鄉利寶路101號","24.6658750","121.8274140"
"宜蘭縣政府","宜蘭縣","宜蘭縣環保局-1F廁所外走廊","268宜蘭縣五結鄉利工二路100號","24.6599470","121.8353580"
"宜蘭縣政府","宜蘭縣","宜蘭縣環保局-1F門口旁","268宜蘭縣五結鄉利工二路100號","24.6599470","121.8353580"
"經濟部","宜蘭縣","經濟部工業局利澤工業區服務中心","268宜蘭縣五結鄉利工二路46號","24.6561440","121.8366620"
"交通部","宜蘭縣","五結利澤郵局","268宜蘭縣五結鄉利成路二段468號","24.6677560","121.8220560"
"宜蘭縣政府","宜蘭縣","宜蘭縣政府警察局利澤派出所","268宜蘭縣五結鄉利澤路06號","24.6660350","121.8232100"
"宜蘭縣政府","宜蘭縣","宜蘭縣政府警察局五結分駐所","268宜蘭縣五結鄉國民路17號","24.6874730","121.7978800"
"宜蘭縣政府","宜蘭縣","宜蘭縣立五結國中總務處旁朝大吉五路家長接送等候區","268宜蘭縣五結鄉大吉五路58號","24.7002090","121.8007850"
